,Unnamed: 0,text,aspect1,aspect2,aspect3,aspect4,aspect5,aspect6,aspect7,aspect8,aspect9
192,192,đánh_giá về bề_ngoài ok nhìn đẹp_mắt nhưng_mà camera hài_lòng lắm ạ,1,1,0,0,0,0,0,0,0
193,193,giá hợp_lí điện_thoại dùng ok lắm cảm mơn,0,0,0,0,1,0,0,0,0
194,194,hàng chất_lượng đóng_gói cẩn_thận,0,0,0,1,0,0,0,0,0
195,195,tôi đặt mua sản_phẩm sản_phẩm màu silver hàng tôi hài_lòng giao hàng nhanh tuy_nhiên màn_hình tìm_kiếm sản_phẩm key2 hình_hộp quà tặng tai nghe ốp lưng tôi nghĩ quà tặng đến nhận hàng liên lác tôi,0,0,0,1,0,0,0,1,0
196,196,mẫu_mã đẹp giá_cả hợp_lý,0,1,0,0,1,0,0,0,0
197,197,mua tặng ox nhận hàng hào_hứng lắm thanks,0,0,0,0,0,0,0,0,1
198,198,hàng giao nhanh đóng_gói cẩn_thận,0,0,0,1,0,0,0,0,0
199,199,trải_nghiệm sản_phẩm một tuần mới bắt_đầu viết đánh_giá toàn_bộ đánh_giá dựa cảm_nhận riêng cá_nhân đầu_tiên về giá_cả sản_phẩm mức giá tốt 2tr300 một điện_thoại trang_bị 4gb ram 64gb bộ_nhớ_trong về hộp phụ_kiện vsmart trang_bị đầy_đủ người dùng ốp lưng tai nghe cáp sạc củ sạc đủ về ngoại quan_thiết sở_hữu thiết_kế trang_nhã lịch_sự màu_sắc tối_giản mặt lưng nhám liền lạc mỗi_tội bám vân taymồ hôi tay màn_hình hd 6 inch đủ nét sử_dụng nhu_cầu hằng ngày có_điều giọt nước màn_hình trông thô trau_chuốt lắm cảm_biến vân tay_mặt lưng nhạy khay sim bạn lựa_chọn sim thẻ nhớ hoặc sim về phần_cứng ở phiên_bản star 4 vsmart cải_thiện chất_lượng camera dùng joy cụm cam 13mp chất_lượng ảnh thực_sự tốt ở phiên_bản dù trang_bị cụm camera chống mù 8mp cam góc rộng 5mp ở mặt lưng thôi đáp_ứng đủ nhu_cầu chụp ảnh thông_thường chụp đêm hdr chụp tốt trong điều_kiện_đủ sáng yêu_cầu độ nét cao tương_tự camera 8mp đáp_ứng tốt nhu_cầu videocall thường_ngày star 4 trang_bị chip mediatek helio p35 ngang_ngang snapdragon 625632 mở app ít delay thao_tác mượt chơi tựa game pubg mobile mức moderatelow setting 30fps giao_tranh đông người drop đôi_chút tựa game liên_minh huyền_thoại tốc chiến chơi ở mức đồ_hoạ trung bìnhthấp fps duy_trì mức 30 giao_tranh cảm_thấy giật lag nhiệt_độ máy chơi ở mức đồ_hoạ như_vậy nóng dù dùng ốp lưng trong điều_kiện hạn_chế app chạy ngầm đẩy thông_báo mức pin drop khoảng 10 10 20 phút chơi loa ngoài máy to phần nhỏ chất âm bình_thường về pin điểm đáng tiếc máy trang_bị_viên pin 3500mah sạc 10w sạc khoảng 2h đầy pin nhu_cầu dùng thông_thường lướt mạng xã_hội xem video đủ dùng trong ngày về phần_mềm thiết_bị cài_đặt vos 3 0 dựng android 10 gần android thuần bloatware linh_tinh hay quảng_cáo cập_nhật đều_đặn bản vá mới android 4gb ram nghĩ thiết_bị cập_nhật phần_mềm mới trong ít_nhất năm hiện_tại android 10 kernel chạy thôi chiếm 6 9gb ram bạn dùng app mạng xã hộichat nhận tin liên_tục ram thường_xuyên sử_dụng ở mức 5gb biết máy hỗ_trợ app vsmart faceid về cơ_bản sử_dụng vân tay khoá màn_hình thông_thường thôi bộ_nhớ_trong 64gb đủ dùng đủ bạn dùng chế_độ sim thẻ nhớ mở_rộng bộ_nhớ chọn format thẻ nhớ thành internal storage tổng_kết một sản_phẩm thực_sự tốt ở phân khúc trên_dưới triệu phù_hợp học_sinh sinh_viên người lao_động thu_nhập thấp người lớn_tuổi đáp_ứng tốt nhu_cầu thường_ngày chơi tựa game hot sử_dụng phần_mềm mới trong tương_lai gần,1,1,1,0,1,0,0,1,0
200,200,đúng tiền_nào_của_nấy giá rẻ chất_lượng lượng kém giao hàng lâu,0,0,1,1,0,1,0,0,0
201,201,hom nay mol mua galaxy s20fe san pham tot truoc mua toi biet su dung sim nhung that te duoc su dung sim thoi rat buon vi toi dang su dung sim card,0,0,0,0,0,0,0,0,1
202,202,hiện_tại phát_sinh lỗi xài ok giao hàng nhanh,0,0,0,1,0,0,0,0,0
203,203,xài siêu thích wifi mạnh pin trâu sẵn ứng_dụng chỉnh_hình,0,0,1,0,0,0,0,0,0
204,204,khung chắc_chắn hàng giống hình lắp khó mỗi_tội lắp vô chỗ dày lắp đc thôi,1,0,0,0,0,0,0,0,0
205,205,hàng giá_trị cao đến đưa hộp đóng_gói kêu ký_tên chạy liền hỏi xem hàng shiper trả_lời câu xem xong hài_lòng gọi tổng_đài nhân_viên đi mở hộp đồ cục gạch gọi tổng_đài xong hay mua hàng mấy như_vậy,0,0,0,1,0,0,1,0,0
206,206,giao hàng cực lâu đặt hôm 1111 hẹn giao hôm 1611 đến hôm điện liên_tục tổng_đài hỏi mãi 18 mới chịu ship đi 20 mới đến tay máy ổn mới nguyên seal,0,1,0,1,0,0,0,0,0
207,207,sử_dụng coi_bộ ổn nhưng_mà biết pin hỏng sạc đứng ở vị_trí hoài,0,0,0,0,0,0,0,0,1
208,208,ipad thứ hai mua ở mua laptop tivi smart phone hàng kích_hoạt mã lla cảm_ơn,0,0,0,0,0,0,0,0,1
209,209,ok sản_phẩm tốt trong tầm giá,0,0,0,0,1,0,0,0,0
210,210,nhanh gọn chất_lượng,0,0,0,0,0,0,0,0,1
211,211,mua giá 6790 đúng mua ở tỉnh 3 ngày nhận đc hàng thanh_toán online hàng đẹp chất_lượng mức giá hạ niêm_yết,0,1,0,0,1,0,0,0,0
212,212,hàng đúng mô_tả hàng sài tốt,0,0,0,0,0,0,0,0,1
213,213,rỏ ràng về hộp iphone củ sạc tai nghe mua trong phần thông_tin ghi củ sac tai nghe nhận hàng thông_tin thay_đổi căn_cứ kiện cảm_thấy lừa_đảo về giá ghi rẻ nhất thua giá lazada mua phụ_kiện sạc tai nghe,0,0,0,0,0,0,0,0,1
214,214,giao hàng đúng mầu nhanh_chóng dùng tốt trầy_xước,0,1,0,1,0,0,0,0,0
215,215,san phảm tốt tầm giá loa nhỏ bộ_nhớ ít xài thẻ nhớ,0,0,0,0,1,0,0,1,0
216,216,sản_phẩm mới bóc vết xước sâu phím nguồn hy_vọng giải_quyết vấn_đề cách hợp_lý nhanh nhất,0,1,0,0,0,0,0,0,0
217,217,tạm_thời hài_lòng,0,0,0,0,0,0,0,0,0
218,218,hài_lòng về sản_phẩm,0,0,0,0,0,0,0,0,1
219,219,hài_lòng về sớm ngày,0,0,0,1,0,0,0,0,0
220,220,đế cứng_cáp phù_hợp đt phần ráp khuôn sần_sùi dùng dao gọt 12k tạm,0,0,0,0,0,0,0,1,1
221,221,hàng đẹp chuẩn vna,0,0,0,0,0,1,0,0,1
222,222,máy đẹp sang ghê ship nhanh gói cẩn_thận giá sale ổn luôn cảm_ơn,0,1,0,1,1,0,0,0,0
223,223,nhận hàng sử_dụng đầu chất_lượng tôi cảm_thấy yên_tâm mua hàng love ️,0,0,0,0,0,0,0,0,1
224,224,nhận hàng nguyên seal active,0,0,0,0,0,1,0,0,0
225,225,giao nhầm màu blue thay_vì green,0,1,0,0,0,0,1,0,0
226,226,máy_tính bảng gọn giá_cả hợp_lí pin xài lâu hợp_ý có_điều đặt chung bao da ipad mini gợi_ý hổng gửi thông_tin trả bao da về tầm 5 ngày gửi trả tiền bao da ví momo hài_lòng,1,0,0,0,1,0,0,1,0
227,227,sản_phẩm mô_tả giao hab,0,0,0,0,0,0,0,0,1
228,228,tôi mua sản_phẩm loại số_lượng bao_bì khác nhau mở hộp xin vui_lòng xác_nhận giao đúng hàng xin xem anh đính kèm,0,0,0,0,0,0,0,0,1
229,229,giao hàng nhanh đóng_gói cẩn_thận hàng lla hài_lòng,0,0,0,1,0,0,0,0,0
230,230,cấu_hình ổn cầm_chắc tay thứ hài_lòng loa nhỏ dòng samsung a,0,0,0,0,0,0,0,1,0
231,231,sản_phẩm tương_đối tốt tầm giá trải_nghiệm ok phù_hợp ai mới dùng smart phone dư_dả về tài_chính,0,0,0,0,1,0,0,0,0
232,232,tai minh kich hoat dc bao hanh dien tu,0,0,0,0,0,0,0,0,0
233,233,sdung kẹo lỏng_lẻo kẹo đt toàn rớt,0,0,0,0,0,0,0,0,0
234,234,giấy bảo_hành hết,0,0,0,0,0,0,1,0,1
235,235,pin trâu camera chụp tệ ứng_dụng chạy mượt đáp_ứng đủ yêu_cầu công_việc giá tốt,1,0,1,0,1,0,0,0,0
236,236,giao nhanh hàng nguyên seal đúng màu,0,0,0,1,0,1,0,0,0
237,237,đúng đt thứ thật_sự nhanh trong một nốt_nhạc đt trong tay đt hàng chuẩn mượt chụp ảnh đẹp,0,0,1,1,0,0,0,0,0
238,238,kẹp như_vậy ổn,0,0,0,0,0,0,0,0,0
239,239,hài_lòng sản_phẩm,0,0,0,0,0,0,0,0,1
240,240,hàng giao nhanh trong vòng 2h nhận đc chính hãng vna nguyên seal tiếc kèm sạc tai nghe mua bên ngoài,0,1,0,1,0,1,1,1,0
241,241,giao hàng nhanh hàng chuẩn,0,1,0,1,0,1,0,0,0
242,242,giá tốt điện_thoại ngon ổn_định nguyên đai nguyên kiện biết bảo_hành kích_hoạt thế_nào thôi,0,0,0,0,1,1,0,1,0
243,243,đóng_gói kỹ,0,0,0,1,0,0,1,0,0
244,244,giao hàng đúng giờ nhân_viên giao hàng thân_thiện sản_phẩm chính hãng xài ok mỗi_tội gắn sim mobi nóng máy,0,0,0,1,0,1,1,0,0
245,245,đẹp thích,0,1,0,0,0,0,0,0,0
246,246,nhận máy ngày 2472020 máy kích_hoạt bảo_hành ngày 3152020 máy mới,0,0,0,0,0,0,0,0,1
247,247,gio hàng nhanh đóng_gói cẩn_thận hàng chính hãng vna kèm quà tặng,0,0,0,1,0,1,1,0,0
248,248,giáo hàng nhanh mới dùng đc ngày hi_vọng ok,0,0,0,1,0,0,0,0,0
249,249,hàng nguyên seal đóng_gói cẩn_thận chất_lượng,0,0,0,0,0,1,0,0,0
250,250,nguyên seal active người mua tin_tưởng,0,0,0,0,0,1,0,0,0
251,251,điện_thoại dt mở kg dc bây_giờ muốn trả hàng làm_sao đừng ai dại mua dt mạng giống mik,0,0,0,0,0,0,0,0,0
252,252,em mới mua loa máy rè ạ mong giải_quyết giúp em,1,0,0,0,0,0,0,1,0
253,253,tốt luôn xài bền lâu đẹp,0,0,0,0,0,0,0,0,1
254,254,máy mới nguyên seal chạy mượt ngon trong tầm giá 3tr,0,0,1,0,1,1,0,0,0
255,255,đúng hàng chính hãng digi giao chậm nhắc mới lấy hàng đi giao,0,1,0,1,0,1,0,0,0
256,256,máy hỏng sộc xanh lâu_lâu xuất_hiện ba vạch tôi mong ad đổi tôi,1,0,1,0,0,0,0,0,0
257,257,nhận hàng nhanh hiện_tại máy dùng ok,0,0,0,1,0,0,0,0,0
258,258,giao nhanh đúng sản_phẩm đặt thanks,0,0,0,1,0,0,0,0,0
259,259,quạo về tăng_giá bất_thường nhận máy vui vui_vẻ vẻ trở_lại dù_sao dc góp 0 tận 12 tháng ️ team pacific ơi mại dzô ️ ️ ️,0,0,0,0,1,0,0,0,0
260,260,hàng chất_lượng nguyên seal,0,0,0,0,0,1,0,0,0
261,261,kịp kiểm_tra hàng lấy luôn đến tối mở điện_thoại dùng ok cam đẹp tai nghe đứt dây dùng muốn đổi tai nghe giúp,0,1,0,0,0,0,0,1,0
262,262,máy nguyên seal nhe bạn đóng_gói chắc_chắn bạn mua về trong vòng ngày tự_động kích_hoạt bảo_hành đủ 12 tháng gởi về số đt mua hàng bạn hài_lòng giao hàng nhanh,0,0,0,1,0,1,0,0,0
263,263,tốt hàng chính hãng,0,0,0,0,0,1,0,0,0
264,264,giá tốt nhất thị_trường giao siêu nhanh,0,0,0,1,1,0,0,0,0
265,265,giá đỡ cứng_cáp có_điều quả cầu xoay hạn_chế,0,0,0,0,0,0,0,1,1
266,266,bung gãy khuy cài trầy_xước sản_phẩm,0,1,0,0,0,0,0,0,0
267,267,máy bàn mặt lưng trơn điểm gờ cao dễ rơi bàn rơi bàn xuống 3 3 ngày sử_dụng,0,1,0,0,0,0,0,0,1
268,268,hài_lòng giao nhanh,0,0,0,1,0,0,0,0,0
269,269,san pham giao dung mo ta nhan vien vui ve,0,0,0,0,0,0,0,0,0
270,270,sử_dụng hài_lòng sản_phẩm nhận hàng chính hãng vna nguyên seal đúng màu yêu_cầu kích_hoạt ngày 27112020 mua 2811 cục sạc anker tặng kèm siêu nhỉ gon xịn xò giao hàng đúng giờ tuy_nhiên điểm trừ trong shipper làm rớt hộp hàng hành hoá lót kỹ 5 check hộ xem hoàn 1tr thanh_toán bằng thẻ thanks,0,0,0,1,0,1,0,1,0
271,271,sản_phẩm đúng mô_tả đáng mua,0,0,0,0,0,0,0,0,1
272,272,đặt gửi,0,0,0,0,0,0,1,0,0
273,273,giao hàng nhanh chất_lượng trải_nghiệm đánh_giá,0,0,0,1,0,0,0,0,0
274,274,sản_phẩm nhận lỗi gọi tổng_đài thu_hồi về xong giám_định kêu vấn_đề mặc_dù gửi video xác_minh tháng làm_việc giờ báo gửi nước_ngoài haiz biết mới nhận điện_thoại sử_dụng,0,0,0,0,0,0,1,0,0
275,275,camera nhận_diện khuôn_mặt nhạy,1,0,0,0,0,0,0,0,0
276,276,0 đánh 0 cao dịch_vụ giao hàng chăm_sóc khách_hàng thiếu chuyên_nghiệp tôn_trọng khách_hàng,0,0,0,1,0,0,1,0,0
277,277,chất_lượng sản_phẩm tuyệt_vời hàng nguyên seal mới 100 mua ngày 1010 giá tốt rẻ cửa_hàng sử_dụng đánh_giá good,0,0,0,0,1,1,0,0,0
278,278,đt giá ngon mượt chụp hình tương_đối,0,0,1,0,1,0,0,0,0
279,279,tiện_dụng sạc hoặc làm_việc đẹp nhận đúng mẫu_mã dùng mấy tháng mới nhớ review mấy tháng mới,0,1,0,0,0,0,0,0,0
280,280,5 hàng vn,0,0,0,0,0,0,0,0,0
281,281,rat hop voi tuoi gia doc bao xem video,0,0,0,0,0,0,0,0,0
282,282,chọn giao tikinow giao hàng đúng giờ hàng chuẩn nhưng_mà gọi apple kích_hoạt bảo_hành gọi apple ngày thứ 7 làm_việc kích_hoạt dc,0,0,0,1,0,1,0,0,0
283,283,đôi_chút vấn_đề mong liên_lạc giải_đáp,0,0,0,0,0,0,0,0,1
284,284,đóng_gói an_toàn sản_phẩm mới chất_lượng tốt chụp hình đẹp pin đủ sử_dụng,1,1,1,1,0,0,0,0,0
285,285,màn_hình tối pin trâu ứng_dụng mượt,1,0,1,0,0,0,0,0,0
286,286,xài ok trong tầm tiền ấy,0,0,0,0,0,0,0,0,1
287,287,sản_phẩm đẹp ưng í,0,1,0,0,0,0,0,0,0
288,288,tốt tht,0,0,0,0,0,0,0,0,0
289,289,cảm_biến khuôn_mặt cảm_biến vân tay_trong hầu_hết app qly tài_chính hiện_nay chủ_yếu dùng vân tay,1,0,1,0,0,0,0,0,1
290,290,đúng mẫu đẹp đóng_gói cẩn_thận nguyên tem cảm_ơn,0,1,0,1,0,1,0,0,0
291,291,giao hàng nhanh đóng_gói cẩn_thận ấn_tượng ban_đầu tốt trải_nghiệm hài_lòng trading tới tiếp_tục ủng_hộ,0,0,0,1,0,0,0,0,0
292,292,hàng vna chất_lượng tốt giao hành nhanh hài_lòng vs sp,0,0,1,1,0,0,0,0,0
293,293,pin trâu giao hàng nguyên seal cầm nắm tốt,1,0,0,0,0,1,0,0,0
294,294,máy full box đặt ngày máy mới chê,0,0,0,1,0,0,0,0,1
295,295,giao hàng nhầm đổi trả hàng lâu,0,0,0,1,0,0,1,0,0
296,296,về giao hàng hài_lòng nhận hàng sớm dự_kiến giao hàng gửi tin nhắn khách_hàng về sản_phẩm hài_lòng về sản_phẩm thực_chất trải_nghiệm màn_hình cảm_ứng kindle nhạy bằng màn_hình cảm_ứng sản_phẩm điện_tử khác smartphone máy_tính bảng tuy_nhiên dùng dần quen thử tải sách tiếng anh laptop kindle bằng định_dạng pdf cảm_thấy file chữ ổn hỗ_trợ dịch từ_điển nói_chung hiện_tại hài_lòng về sản_phẩm,1,0,0,1,0,0,0,0,0
297,297,giao hàng nhanh đóng_gói kĩ máy đẹp xài mượt pin trâu hiển_thị đẹp chụp ảnh dù đánh_giá cao oke duy cáp sạc 3 chân thích lắm phù_hợp đa_số ổ điện mua đồ chuyển nhìn cồng_kềnh xấu đọc nhận_xét ai giao như_vậy chắc kiểu random v,1,0,1,1,0,0,0,1,0
298,298,máy đẹp hàng mới hoàn_toàn,0,1,0,0,0,0,0,0,0
299,299,chương_trình đặt_hàng thiếu chuyên nghiêp đặt ngày 151 giao sớm trong vô mua trực_tiếp giao tikinow trong 2h trong banner đặt_hàng ghi trả_góp 0 galaxy gift đặt_hàng ngày 161 đến nhận hàng ngày 261 đăng_ký trả_góp ghi rõ_ràng 3 trong đơn voucher nhận hàng 3 ngày voucher đâu,0,0,0,0,0,0,1,0,0
300,300,điện_thoại vsmart live 4 hàng chính hãng tốt điện_thoại vsmart live 4 hàng chính hãng tốt điện_thoại vsmart live 4 hàng chính hãng tốt điện_thoại vsmart live 4 hàng chính hãng tốt,0,0,0,0,0,0,0,0,0
301,301,giao hàng nhanh sp tốt hài_lòng,0,0,0,1,0,0,0,0,0
302,302,tốt trong tầm giá bền hay xem năm,0,0,0,0,1,0,0,0,0
303,303,đúng hàng đẹp_mắt giao nhanh,0,1,0,1,0,0,0,0,0
304,304,mua màu đen nó lỏng tốt bằng mới mua màu hông chắn chắc lỏng_lẻo thích,0,0,0,0,0,0,0,0,1
305,305,kèm ốp dán màn_hình toẹt vời,0,0,0,0,0,0,0,1,0
306,306,dùng,0,0,0,0,0,0,0,0,0
307,307,mua tuần pin trâu sạc nhanh dùng mượt dù nóng nói_chung tầm giá tốt,0,0,1,0,1,0,0,0,0
308,308,sản_phẩm công_nghệ đống gói hời_hợt chiêm đúng miếng giấy hàng vẩn ổn giận shipper tả nghĩ đời người mua hàng chạy chổ shipper lấy hàng trong ở gần shipper tới 500m dằm mưa đi lấy chính món hàng bỏ công thuê shipper đi giao thôi giải_quyết hộ vấn_đề đi giờ cảm lạnh luôn điện hỏi chổ tỏ_vẻ hài_lòng lấy hộp hàng trời mưa xin bộc loại hoài hồi shipper lấy bộc trong thùng rác đưa mà_còn lấy mặt lấy anh ta môi mấy miếng giấy trong bộc chắc bộc đựng bánh_mì chừa bộc trả hàng gối điện_thoại bằng bộc,0,0,0,1,0,0,1,0,0
309,309,dùng đính điện_thoại xe_máy mua về dùng dính bám,0,0,0,0,0,0,0,0,1
310,310,oke nha mấy bạn mua phụ_kiện ở ổn cực mà_lại giao hàng nhanh nưa,0,0,0,1,0,0,1,0,0
311,311,hàng chính hãng nguyên seal tuy_nhiên điện_thoại nhận lỗi khe hở viền màn_hình khung lớn màu đen khó phát_hiện màu khác trong điện_thoại ip67 mong xử_lý thoả_đáng,0,1,0,0,0,1,1,0,0
312,312,giao hàng nhanh đúng giờ hàng nguyên tem kích_hoạt kích_hoạt xong dùng tốt hài_lòng,0,1,0,1,0,1,0,0,0
313,313,đóng_gói cẩn_thận đặt_hàng đúng ngày hàng sản_phẩm tốt,0,0,0,1,0,0,0,0,0
314,314,mua đến thứ 3 ở nhà mua xong toàn hàng_xóm nhờ mua hài_lòng,0,0,0,0,0,0,0,0,1
315,315,phone xài ngon lắm,0,1,0,0,0,0,0,0,1
316,316,sản_phẩm oke chất_lượng,0,0,0,0,0,0,0,0,1
317,317,màn_hình hay chớp bắt wifi yếu,1,0,1,0,0,0,0,0,0
318,318,ok nhân_viên nhiệt_tình nói_chung mua 3 lân f làm tôi thất_vọng,0,0,0,0,0,0,1,0,0
319,319,test ok chất nước_cất trading yên_tâm máy điểm ổn trong tầm giá best,0,0,0,0,1,0,1,0,0
320,320,hàng đẹp giá ổn giao hàng nhanh,0,1,0,1,1,0,0,0,0
321,321,tuyệt_vời nhanh gọn trong 2h hàng chính hãng tem fpt mã vna nguyên seal,0,1,0,1,0,1,0,0,0
322,322,sp ok tốt giao hàng nhanh ủng_hộ hơn_nữa,0,0,0,1,0,0,0,0,0
323,323,máy giao nhanh mã vna active ủng_hộ trong đợt mua hàng,0,0,0,1,0,1,0,0,0
324,324,máy chính hãng đẹp lưu nhỏ bạn hay đổ mồ_hôi tay cân_nhắc,0,1,0,0,0,1,0,0,0
325,325,giao hàng đúng hẹn sản_phẩm chất_lượng phù_hợp ứng_dụng nhỏ chơi game mượt máy dùng lâu nóng,0,0,1,1,0,0,0,0,0
326,326,ship siêu nhanh đặt chiều hôm sáng hôm ship hà_nội về hưng_yên đánh_giá cao ngày trong hà_nội giao lâu về đóng_gói máy cẩn_thận hàng chính hãng ok mua ủng_hộ hàng việt người chất_lượng tốt giá hợp_lý,0,0,0,1,1,1,0,0,0
327,327,giao hàng nhanh máy đúng giới_thiệu đầu xài dòng kindle mò,0,0,0,1,0,0,0,0,0
328,328,đổi nhạc màn_hình trắng_xoá đá văng bắt sóng wifi luôn yếu iphone nhận 5 mạng star 4 tìm suốt ngày mạng muốn trả hàng ơi,1,0,1,0,0,0,0,0,0
329,329,máy dùng ổn pin trâu chơi game bình_thường dùng ngày mới sạc duy_nhất hài_lòng vân tay_không nhạy,1,0,1,0,0,0,0,0,0
330,330,mới nhận máy màu trắng giao nhanh trong 2giờ 5 giờ cầm điện_thoại nhận điện_thoại mở khoá bằng nhận_dạng hay vân tay nhạy pin đúng trâu,1,0,1,1,0,0,0,0,0
331,331,máy nguyên box giao hàng nhanh đúng mẫu_mã máy chạy mượt_mà,0,0,1,1,0,1,0,0,0
332,332,thiếu nghe tai buồn nnnnxbnnvcvnnnbbvbhhbbbb,0,0,0,0,0,0,0,1,0
333,333,đúng mô_tả sản_xuất nắm 2018 bh tới 01 jan 2020 hài_lòng,0,0,0,0,0,0,0,0,1
334,334,sản_phẩm sử_dụng tốt túi_tiền,0,0,0,0,1,0,0,0,0
335,335,sản_phẩm đúng hình đóng hoi,0,0,0,0,0,0,0,0,0
336,336,xài ok lỗi thương_hiệu việt chất_lượng tốt giá hợp_lý,0,0,0,0,1,0,0,0,0
337,337,hàng mới chất_lượng mới hài_lòng aihihi,0,1,0,0,0,0,0,0,1
338,338,hàng chính hãng nhập_khẩu bán hàng điện_tử an_tâm mặc_dù giá cao cửa_hàng bên ngoài sạc đc nhanh lắm nóng,0,0,0,0,0,1,0,1,0
339,339,máy cầm nhẹ_tay màn_hình rộng khung viền nhìn đẹp hệ_điều_hành ipad os hỗ_trợ bàn_phím chuột hữu_ích muốn dùng tai nghe chân usb c buộc dùng tai nghe chân 3 5 kết_hợp thiết_bị chuyển_đổi type c to 3 5,0,1,0,0,0,0,0,0,1
340,340,sản_phẩm nguyên seal biết chế_độ bảo_hành thế_nào,0,1,0,0,0,1,0,0,0
