,text,aspect1,aspect2,aspect3,aspect4,aspect5,aspect6,aspect7
243,sản_phẩm tốt giao hàng nhanh nhân_viên thân thiên tiếp_tục ủng_hộ sản_phẩm trong thời_gian tới yêu,1,0,0,1,0,0,0
244,giao hàng nhanh chất lương tốt,1,0,0,1,0,0,0
245,gia_thanh tinh re hon huggies bao nhieu mac hon ca loai ta trung quoc nhung chat luong cung hon la may chat lieu ta hoi cung mem nhu huggies va youbest hoac bobby noi chung mua thu con xai nhung thay ok bang huggies va youbesst,0,1,0,1,0,0,0
246,giao hàng chậm hài_lòng về sản_phẩm,1,0,0,1,0,0,0
247,hài_lòng về sản_phẩm sp đúng ảnh,0,0,1,1,0,0,0
248,mua 3xl giao 2xl chán,1,0,0,0,0,0,0
249,sản_phẩm tốt bé nhà hợp sữa tăng cân giao hàng nhanh đóng_gói cẩn thânh,1,0,0,1,0,0,0
250,đóng_gói chắc_chắn giao hàng nhanh dùng thử bjt,1,0,0,0,0,0,0
251,giao hàng nhanh_chóng,1,0,0,0,0,0,0
252,tã dùng tốt hăm giá rẻ chất_lượng,0,1,0,1,0,1,0
253,thấm hút tốt một miếng dùng đêm bé,0,0,0,1,0,0,0
254,sản_phẩm đúng chất_lượng giá rẻ giá_bìa giao hàng nhanh_chóng cám_ơn,1,1,0,1,0,0,0
255,tã xài tốt,0,0,0,0,0,0,1
256,giao chắc hàng chất_lượng tuy_nhiên thất_vọng m mua bịch bịch bao_bì trầy_xước cũ bịch vết dao rạch thương shiper giao hàng trời mưa kiểm_tra hàng thất_vọng,1,0,0,1,0,0,0
257,hàng chính hãng chất_lượng mong chạy chương_trình khuyến_mãi,0,0,1,1,0,0,0
258,giao hang nhanh dong goi can than về giá tăng dù mã km haiz,1,1,0,0,0,0,0
259,tã quần thường dùng ban_đêm chk bé tuy_nhiên đến tầm 3 4h sáng đầy tràn r,0,0,0,1,0,0,0
260,hàng tốt giá rẻ đại_lí có_điều phát_sinh phí hàng cồng_kềnh,1,1,0,1,0,0,0
261,giá rẻ đóng_gói cẩn_thận hạn sử_dụng dài tiếp_tục ủng_hộ mua hộp tặng xe bé ghi xe trị_giá 600k bé xíu,1,1,0,0,1,1,0
262,hàng tốt hài_lòng về sản_phẩm,0,0,0,0,0,0,1
263,chất_lượng tốt đóng_gói cẩn_thận,1,0,0,1,0,0,0
264,sp tốt dùng đêm bé ướt,0,0,0,1,0,0,0
265,trong chương_trình tặng quà thú bông giao hàng giao hàng nhanh chất_lượng dùng đánh_giá,1,0,0,0,1,0,0
266,sp mới dùng ok sp trước_đây bé nhà tè trong bĩm coi bĩm co thành cục bông bên lề thấm nước ngoài,0,0,0,1,0,0,0
267,hài_lòng sản_phẩm nhận con sử_dụng thoải_mái thích_thú cảm_thấy khó_chịu,0,0,0,1,0,0,0
268,ngon bổ rẻ nhà em toàn mua combo 4 bịch phát dùng thoải_mái nhân_viên giao hàng nhiệt_tình đóng_gói chắc_chắn,1,1,0,1,0,0,0
269,đặt_hàng hôm_nay ngày_mai nhận hàng giao siêu nhanh đóng_gói cẩn_thận quà tặng kèm dễ_thương date xa đến 2021 mã xác_nhận hàng thật cực_kỳ hài_lòng cám_ơn,1,0,1,0,1,1,0
270,sản_phẩm tốt hàng giao mhanh giá_cả hơp lý_nhân_viên giao hàng nhiệt_tình,1,1,0,1,0,0,0
271,ta tham hút tốt,0,0,0,1,0,0,0
272,kích_thước lớn combo giá 601k rẻ,0,1,0,1,0,0,0
273,mua bé dùng ngủ buổi trưa thử dùng ban_đêm thấm hút tốt,0,0,0,1,0,0,0
274,sản_phẩm gióng vói mô_tả chất_lượng tốt giao hàng nhanh,1,0,1,1,0,0,0
275,giao hàng nhanh nhân_viên lịch_sự bobby tầm trung giá vừa_phải chất_lượng tạm ổn tuy_nhiên so_sánh bobby cứng chuyển huggies thử xem,1,1,0,1,1,0,0
276,tã size xxl nhỏ bằng l huggi trật con mặc dc,0,0,0,1,0,0,0
277,đóng_gói cẩn_thận hàng mới hài_lòng,1,0,0,0,0,1,0
278,sản_phẩm dùng tốt,0,0,0,0,0,0,1
279,hàng đóng gối tốt sạch_sẽ,1,0,0,0,0,0,0
280,tôi hài_lòng về sản_phẩm dịch_vụ,0,0,0,1,1,0,0
281,mua tặng bình ủ cháo nhận khong hết thật_sự thất_vọng mua nay kiti làm vọng thiệt,0,0,0,0,1,0,0
282,đóng_gói kỹ giao hàng nhanh dự_kiến chất_lượng tốt nhân_viên nhiệt_tình chu_đáo,1,0,0,1,1,0,0
283,sp ok bé thích mùi thơm,0,0,0,1,0,0,0
284,hàng ok quần lưng chun mềm_mại giao hàng nhanh mua bịch discount 5 ngày giao mua ngoài dùm tạm bé đơn hàng 5 đơn giảm,1,0,0,1,0,0,0
285,mua thứ n dù săn khuyến_mại mùa hè loại bỉm đổi qua_lại yêu dòng pamper nhất,0,0,0,0,0,0,1
286,muốn mua hỗ_trợ giao đến thanh_hoá hiểu làm_sao,0,0,0,0,0,0,1
287,moony thương_hiệu uy_tín bé nhà xài loại hề hăm ngứa chương_trình km giá hạt_dẻ tặng bộ_đồ nous mua dịp hời luôn nói thích ạ nhân_viên giao hàng bao dễ_thương thân_thiện,1,1,0,0,1,1,0
288,giao hàng nhanh sản_phẩm tuyệt_vời ưng_ý m hài_lòng,1,0,0,1,0,0,0
289,sản_phẩm đẹp giống hình bên trong sản_phẩm làm sạch phần vụn gỗ lấy cảm_giác thoải_mái,0,0,0,0,0,0,0
290,giá tương_đối rẻ nhãn hàng nhập_khẩu dùng tốt ủng_hộ hàng việt,0,1,0,1,0,0,0
291,giá tốt tã chất_lượng hài_lòng ủng_hộ,0,1,0,1,0,0,0
292,bỉm thấm hút kém bé tè đến bãi thứ tràn bỉm,0,0,0,1,0,0,0
293,giao hàng nhanh giá tốt,1,1,0,0,0,0,0
294,sản_phẩm tốt giao hàng móp méo giá tốt bộ_đồ chơi bé tắm chú vịt nhỏ xinh tưởng bộ ít_nhất con,1,1,0,1,1,0,0
295,hàng tốt giá ngon anh_em ơi,0,1,0,1,0,0,0
296,balo tiện_dụng dễ sử_dụng đựng đồ,0,0,0,0,0,0,0
297,tã ok giao hàng nhanh thíc mua hàng bên,1,0,0,1,0,0,0
298,sản_phẩm dùng thoải_mái giao hàng nhanh_chóng shiper nhiệt_tình,1,0,0,1,0,0,0
299,gói cẩm thận hsd dài,1,0,0,0,0,1,0
300,lúc_nào hài_lòng tã pampers,0,0,0,0,0,0,1
301,bé nhà uống sữa friso nhỏ_bé khoẻ_mạnh tăng cân táo_bón bé minh tiếp_tục ủng_hộ friso,0,0,0,0,0,0,1
302,nhận hàng quà giao hàng chậm liên_hệ chốt ngày giao khách giao trể thông_tin khách biết,1,0,0,0,1,0,0
303,mua lon lớn tặng gọi điện bảo lon lớn khuyến_mãi làm_gì,0,0,0,0,1,0,0
304,chất_lượng sp tôt đóng_gói cẩn_thận giao hàng chậm,1,0,0,1,0,0,0
305,tã mềm thấm hút tốt tuy_nhiên size tã nhỏ bé nhà 8kg mặc chật,0,0,0,1,0,0,0
306,hạn_dùng đến năm mua ở cửa_hàng sữa date gần năm sản_xuất trong năm 2020,0,0,0,0,0,1,0
307,giao hàng đúng hẹn đóng_gói cẩn_thận dùng ok,1,0,0,1,0,0,0
308,bỉm tốt đóng_gói cẩn_thận hài_lòng mua,1,0,0,1,0,0,0
309,sản_phẩm tốt sản_phẩm tốt sản_phẩm tốt sản_phẩm tốt,0,0,0,0,0,0,1
310,hàng kém chất_lượng tả mỏng ở cửa_hàng mới mặc tí có_khi tét bên hông ủng_hộ bán hàng tệ,0,0,0,1,0,1,0
311,giao hàng nhanh đóng_gói cẩn_thận dùng tốt,1,0,0,1,0,0,0
312,giao hàng đúng thời_gian hàng ổn_áp,1,0,0,1,0,0,0
313,hàng mới giao hàng cực_kì nhanh dù thông_báo 5 ngày ngày hôm nhận hàng hài_lòng,1,0,0,0,0,1,0
314,sản_phẩm tốt gói hàng kỹ giao hàng nhanh nv giao hàng nhiệt_tình,1,0,0,1,0,0,0
315,tã mềm_mỏng nhẹ thấm hút tốt đóng_gói cẩn_thận vote 5,1,0,0,1,0,0,0
316,sp ổn phụ_phí cồng_kềnh cao 4 gói tả 24k,1,0,0,1,0,0,0
317,giao hàng nhanh dự_kiến giao thứ sáng chủ_nhật nhận hàng hàng chuẩn chất_lượng giá rẻ,1,1,1,1,0,0,0
318,hàng tốt đóng_gói kỹ,1,0,0,1,0,0,0
319,bé thik uống lắm,0,0,0,0,0,0,1
320,hàng giao trể 4 ngày sản_phẩm sử_dụng tốt,1,0,0,1,0,0,0
321,sản_phẩm tốt giá hợp_lí ủng_hộ dài_dài bọc hàng kĩ chút mua 3 hộp móp méo 3,1,1,0,1,0,0,0
322,đóng_gói cẩn_thận giao nhanh quà đẹp,1,0,0,0,1,0,0
323,tặng tả dán đâu hết lừa khách_hàng à hài_lòng cách làm_ăn,0,0,0,0,1,0,0
324,sản_phẩm tốt,0,0,0,0,0,0,1
325,tốt đóng_gói cẩn_thận cảm_ơn,1,0,0,1,0,0,0
326,tôi kh trung_thành huggies bé mới sinh đến nay tuy_nhiên chất_lượng tã đợt cải_tiến tệ thấm hút bé tè tràn ngoài loại tã cũ thấm tốt biết cải_tiến hay cải lùi thôi chia_tay huggies,0,0,0,1,0,0,0
327,giao nhanh đóng_gói cẩn_thận sản_phẩm giống hình phù_hợp giá tiền tạm_thời mới nhan dùng biết giữ ấm bao_lâu,0,1,1,0,1,0,0
328,bỉm mềm dùng tốt bé nhà thích bỉm rộng pamper size,0,0,0,1,0,0,0
329,giao đúng hẹn a ship giao hàng thân_thiện dễ_thương,1,0,0,0,0,0,0
330,đọc review tốt lắm nen mua thử tả hk co chỉ_thị thay bỉm loại khác from nhỏ nen mua lơn size bè nhà 9kg mk chật lắm xé tí hai bên hông rộng,0,0,0,0,0,0,1
331,giao hàng nhanh chất_lượng ok nha,1,0,0,1,0,0,0
332,giao hàng nhanh đóng_gói cẩn_thận sữa ngọt đối_với bé nhà hồi giờ bé uống sữa meji nhật nhạt,1,0,0,1,0,0,0
333,giao hàng nhanh sản_phẩm ổn,1,0,0,1,0,0,0
334,giao hàng nhanh đóng_gói cẩn_thận giao đúng size bỉm dùng thoáng thấm hút tốt dị_ứng da nói_chung hài_lòng,1,0,0,1,0,1,0
335,bé 11kg cao 73cm mặc y luôn mẹ,0,0,0,0,0,0,1
336,hàng đóng_gói tốt giáo hàng nhanh,1,0,0,0,0,0,0
337,tã quần pampers bình_thường mỏng nhẹ nay cải_tiến thành tã giữ dáng mỏng loại thông_thường luôn bé mặc thoáng thoải_mái đặc_biệt tã xệ số loại tã khác bên cạnh rãnh thấm hút bên giúp thấm hút nhanh dàn vón cục giá cao freeship giao hàng nhanh tiếp_tục ủng_hộ pampers,1,1,0,1,0,0,0
338,sản_phẩm dùng thích quà tặng kèm đẹp giao hàng nhanh gọn hài_lòng,1,0,0,1,1,0,0
339,nhận hàng giao nhanh tuy_nhiên bao_bì cũ hàng lâu nhận dc quà km ghi ở,1,0,0,0,1,1,0
340,hài_lòng đúng sản_phẩm,0,0,0,0,0,0,1
341,êm một_mình hài_lòng sản_phẩm,0,0,0,0,0,0,0
342,bỉm mooney chính hãng mua bich tặng phao chậu tắm munich chính hãng phao chậu tắm nhỏ trẻ 8 tháng ngồi chật,0,0,1,0,1,0,0
343,hút lắm,0,0,0,1,0,0,0
344,mua hugg lâu lắm sản_phẩm mới date mới rẻ tạp_hoá lớn gần nhà hài_lòng,0,1,0,1,0,1,0
345,có_vẻ nhanh đầy tã dán thấm tốt bằng dán 4 5h ướt mông,0,0,0,1,0,0,0
346,sản_phẩm xài ok hợp giá tiền,0,1,0,1,0,0,0
347,tỉnh nhỏ mua,0,0,0,0,0,0,1
348,nhân_viên giao hàng vui_vẻ tả tặng 6 miếng có_điều free ship,1,0,0,0,1,0,0
349,nhận hàng giao hàng nhanh,1,0,0,0,0,0,0
350,mua hàng đa_số ok duy có_điều mua 10 món ship thành 10 ngại dám mua,1,0,0,1,0,0,0
351,giao hàng nhanh đóng_gói cẩn_thận chắc_chắn sản_phẩm hình,1,0,1,0,0,0,0
352,giao hàng nhanh chuyên_nghiệp chất_lượng tốt giá mua mã giảm_giá rẻ mua siêu_thị hay ngoài cửa_hàng,1,1,0,1,1,0,0
353,chua sài giao hàng nhanh,1,0,0,0,0,0,0
354,san pham tot minh rat tin dung,0,0,0,1,0,0,0
355,giá rẻ sp chất_lượng tốt,0,1,0,1,0,0,0
356,sữa thơm béo uống cải_thiện cân nặng,0,0,0,1,0,0,0
357,thoáng tràn dùng tốt,0,0,0,1,0,0,0
358,tốt njcjfjejwhhsjjcjdkjwhjajdjjjdjjjcj,0,0,0,0,0,0,0
359,giao hàng thiếu quà tặng chụp hình thùng hàng nhận shipper chụp đơn hàng m tt bằng zalopay m gửi hỗ_trợ nv bảo giải_quyết trong vòng 48h giờ 48h trong vòng luẩn_quẩn chờ bộ_phận kiểm_tra m làm_việc chậm_chạp chuyên_nghiệp thiếu quà tặng khách giải_quyết xong,1,0,0,0,1,0,0
360,giao đúng ngày sp đúng yêu_cầu,1,0,0,0,0,0,0
361,máy dùng êm chế_độ hâm_nóng nhanh,0,0,0,0,0,0,0
362,hàng chấtlương tốt người mua trải_nghiệm,0,0,0,1,0,0,0
363,gói cẩn_thận tốt hàng đúng chuẩn,1,0,1,1,0,0,0
364,báo ship bận con xuống lấy đc mang sảnh gửi ck hoặc gửi đến địa_chỉ chồng gần đấy ck nhận hàng ship nhất_quyết bảo hàng thể mang sảnh đc chị rảnh xuống lấy e e địa_chỉ chồng chị đc em đi dọc đường thôi xong bảo thế mai giao m ship bảo mai e biết giao đc xong bảo thế m đặt đơn khác ship ok luôn quá_đáng thật_sự,1,0,0,0,0,0,0
365,giao hang nhu sp nhu hinh bi mop meo xai rat ok,0,0,0,1,0,0,0
366,giao hàng nhanh đóng_gói bình_thường giấy_bóng,1,0,0,0,0,0,0
367,giao đúng mẫu 0kpkjjajajajjjjj,0,0,0,0,0,0,1
368,sản_phẩm đóng_gói kĩ mới tuy_nhiên giao hàng bất_ngờ không_thể biết lúc_nào giao hàng tới điện_thoại cầm kè_kè bên đi chậm 5p bạn giao hàng cáu,1,0,0,0,0,1,0
369,nhan hang ma sp bi rach lo hieu tai minh co dem lai bai nhieu mieng nhung co chut that vong,0,0,0,0,0,0,0
370,giao hàng nhanh dùng biết chất_lượng thế_nào,1,0,0,0,0,0,0
371,bao_bì tã dơ kinh_khủng may rách hàng sản_xuất tháng 112017 quà tặng kèm dễ_thương,1,0,0,1,1,1,0
372,mua hàng ở yên_tâm đóng_gói bỉm trong hộp giá rẻ bên shoppe ship tận_tình chu_đáo ủng_hộ tiếp,1,1,0,0,0,0,0
373,hài_lòng bé xài hăm tã,0,0,0,0,0,1,0
374,bỉm mỏng đủ đêm bé miếng bông thấm mặt trong mỏng lớp trong mỏng_dính mông bé khiến bé cảm_giác khó_chịu quấy khóc suốt hoàn_toàn bỉm nội_địa dùng bé trc xem_xét quay loại bỉm cũ quảng_cáo nói thẻ cào thẻ,0,0,0,1,1,0,0
375,đúng sữa nội_địa luôn bán uy_tín ủng_hộ,0,0,1,1,0,0,0
376,ubỉm moony tặng quà hay khách dễ nhận quà h,0,0,0,0,1,0,0
377,giao hàng nhanh sp chất chất_lượng bé sd thời_gian ưng_ý,1,0,0,1,0,0,0
378,thấm hút tốt tã ngày chút thấm tã ngày thành_ra y,0,0,0,1,0,0,0
379,giao nhanh đóng_gói ok sản_phẩm hạn dài ok,1,0,0,0,0,1,0
380,hang chat lg tot,0,0,0,1,0,0,0
381,giao hàng nhanh hộp sữa móp chút ảnh_hưởng kèm quà tặng đủ dễ_thương thanks,1,0,0,0,1,0,0
382,mua ok,0,0,0,0,0,0,0
383,con uống nhỏ tới giờ tuổi dc vui vi ưu_tiên khách_hàng mua hàng hàng ngày,0,0,0,0,1,0,0
384,sản_phẩm tốt giao hàng nhanh vô_cùng hài_lòng,1,0,0,1,0,0,0
385,sản_phẩm hãng ok mẫu mới,0,0,0,0,0,0,1
386,khăn tốt dày to giá phải_chăng,0,0,0,0,0,0,0
387,thích tã goon friend độ mềm_mỏng khả_năng thấm hút tốt giá hợp_lý bé nhà thích hình_thù ngộ_nghĩnh ủng_hộ goon friend dài_dài hihi,0,1,0,1,0,0,0
388,hàng đúng mô_tả giao hàng nhanh đóng_gói tốt chất_lượng tốt tiếp_tục ủng_hộ,1,0,1,1,0,0,0
389,sp thấm hút ấn_tượng nhìn sang chun mềm organic thích,0,0,0,1,0,0,0
390,bỉm chất_lượng tuyệt_vời hàng chuẩn ủng_hộ dài_dài,0,0,1,1,0,0,0
391,tôi hài_lòng về sản_phẩm cách đóng_gói cẩn_thận,1,0,0,1,0,0,0
392,hàng chính hãng tốt ủng_hộ dài_dài xài lâu bjo mới nhận_xét,0,0,1,0,0,0,0
393,mã giảm_giá sử_dụng đc mã ghi tabim30 dùng đc đề_nghị xem_xét,0,0,0,0,1,0,0
394,nhân_viên tư_vấn đủ thuyết_phục số_lượng đơn hàng 800k nhận hàng km công_bố tôi mua đơn hàng 800k tặng nc giặt gọi tổng_đài hỏi bạn nv bảo nhập mã km đơn chị đủ 800k nhận hàng tặng tôi nghĩ nếu_như thế thật ghi rõ_ràng trong điều_kiện áp_dụng công_bố số_liệu rõ_ràng thế_này tôi đủ điều_kiện trong top 500 đơn đầu_tiên nhân_viên giao hàng tặng tôi bảo nằm trong top 500 đơn đầu_tiên tôi căn_cứ xác_thực đáng làm_ăn mặp mờ như_thế,0,0,0,0,1,0,0
395,hàng đẹp vải tốt mua 5 ủng_hộ tiếp,0,0,0,0,0,0,0
396,giá_cả phải_chăng san pham dung chat luong dc tin_dùng su dung tiếp,0,1,0,1,0,0,0
397,tã mềm màu hồng xinh,0,0,0,1,0,0,0
398,sp tốt êm mềm_mại ủng_hộ,0,0,0,1,0,0,0
399,tot tien loi,0,0,0,0,0,0,0
400,giá khác ok đóng_gói hài_lòng về chất_lượng xài đánh_giá dc,1,1,0,0,0,0,0
401,sản_phẩm mùi xăng nồng_nặc yêu_cầu xử_lý giúp,0,0,0,1,0,0,0
402,hài_lòng chất_lượng vải okay,0,0,0,1,0,0,0
403,sản_phẩm tốt giá rẻ xin cám_ơn,0,1,0,1,0,0,0
404,giao hàng nhanh giá rẻ,1,1,0,0,0,0,0
405,đóng_gói cẩn_thận giao hàng nhanh dự_kiến giá tốt buồn đc tặng thú bông ạ,1,1,0,0,1,0,0
406,hài_lòng sp,0,0,0,0,0,0,1
407,bé xài huggies nhỏ đến lớn chủ_yếu mua ở tikki chất_lượng đảm_bảo giao hàng nhanh,1,0,0,1,0,0,0
408,sản_phẩm tốt gia ca hợp_lí tôi thích sản_phẩm,0,1,0,1,0,0,0
409,tien siph dat vinh biet,1,0,0,0,0,0,0
410,giao chung quà tặng chia đơn tinh ship,0,0,0,0,0,0,1
411,bịch tã dơ ưng tý tính phí ship nũa bằng mua ngoài lầ mua chỗ,1,0,0,1,0,0,0
412,bao_bì bẩn cũ sx 29082019 chất_lượng sd,0,0,0,1,0,1,0
413,mẫu hàng mới bì nhỏ,0,0,0,0,0,0,1
414,hàng đạt chất_lượng giao hàng nhanh dự_kiến hài_lòng,1,0,0,1,0,0,0
415,nhận hàng y bên trong ba_lô ngăn hình phía đổi hy_vọng đổi xin cảm_ơn,0,0,0,0,0,0,0
416,sản_phẩm mềm_mại mặc chi bé yên_tâm ủng_hộ,0,0,0,1,0,0,0
417,mua bĩm moony con mới sinh chất_lượng đảm_bảo thành_viên trung_thành đến giờ chất_lượng dịch_vụ tốt đương_nhiên ủng_hộ dài_dài,0,0,0,1,1,0,0
418,mua tả bé yêu săn mã giảm_giá freeship luôn ạ thích ghê giao hàng nhanh ghê bao_bì mới date 2024 lận vote bobby 5 ️ luôn nè,1,1,0,0,0,1,0
419,sản_phẩm thấm hút tốt bề_mặt mềm mịm chất_lượng ok,0,0,0,1,0,0,0
420,hàng tốt bé 6kg2 mặc chật giao hàng nhanh_chóng,1,0,0,1,0,0,0
421,tốt bé thừa cân,0,0,0,1,0,0,0
422,hàng dong goi kỹ giao lai nhanh dep mắt chất_lượng thi dễ thu coi vãi mềm min nhen,1,0,0,1,1,0,0
423,giao bỉm nhanh quà bỉm đầy_đủ sách ehon đẹp màu_sắc sinh_động,1,0,0,0,1,0,0
424,giao hàng nhanh hạn sử_dụng sản_phẩm năm sữa vị ngọt thanh dễ uống,1,0,0,1,0,1,0
425,cảm_ơn cảm_ơn pamper thực_sự người bạn giới_thiệu cảm_thấy tin_tưởng lắm mùa đông sắp đến bỉm bé nhà mặc đũng dài bé tè đầy thụng xuống khó đi nghe nói đến bỉm pamper bỉm giữ dáng muốn thử cảm_nhận nhận bỉm xé bịch cầm miếng đầu_tiên bỉm thật mỏng đến bất_ngờ hơn_nữa vạch báo tiểu dây cuốn đêm đầu_tiên con trải_nghiệm con ngủ ngon_giấc sáng tháo bỉm mông sờ khô thoáng mịn_màng vết đỏ nước_tiểu dàn trũng xuống mỉm cười lựa_chọn đúng cảm_ơn pamper trao niềm tin mẹ thoải_mái bé,0,0,0,1,0,0,0
426,mua hàng đóng_gói đẹp cẩn_thận giao hàng nhanh,1,0,0,0,0,0,0
427,hàng tốt cách đóng_gói ok tikinow giao hàng nhanh,1,0,0,1,0,0,0
428,giá rẻ xài đc,0,1,0,0,0,0,0
429,tã tệ bé nhà sử_dụng loại hăm sử_dụng tã hăm làm bỏ hết 3 gói ak,0,0,0,1,0,1,0
430,sử_dụng ok dùng tả khác không_thể so_sánh bạn sản_phẩm tả quần tặng kèm bên trong bịch tả luôn nói_chung hài_lòng ạ nhân_viên giao hàng nhiệt_tình thân_thiện,0,0,0,1,1,0,0
431,hàng tôt giá phai chăng mmm,0,1,0,1,0,0,0
432,nghĩ bán bịch tã mới mở bao bên ngoài bịch tã khui dán tùm_lum nè bình_thường mua hàng ít comment tã bán em bé dùng bán đàng_hoàng chút khui vậy_mà bán nói đi chấp_nhận luôn á tệ vậy_mà bắt mới gửi bó_tay luôn á,0,0,0,0,0,0,1
433,hình anh liên_quan hàng rát dep ok,0,0,0,0,0,0,0
434,nhận quà khuyến_mãi bịch tã goo n mini,0,0,0,0,1,0,0
435,sp chất_lượng giao hàng nhanh shipper thanh thiện,1,0,0,1,0,0,0
436,xài biết đóng_gói can than 4sao,1,0,0,0,0,0,0
437,sản_phẩm giống mô_tả thử chất_lượng tốt giao hàng nhanh dự_kiến nhân_viên nhiệt_tình chu_đáo ủng_hộ dài_dài cám_ơn,1,0,1,1,1,0,0
438,bobby xài tốt,0,0,0,0,0,0,0
439,thích pampers ở thiết_kế bỉm mỏng nhẹ dù bé tè sệ tac bobby mặc bỉm mặc quần ở ngoài đẹp gọn bé sinh_đôi đứa dị_ứng moony xài pampers đứa dị_ứng pampers xài bobby thành_ra mua loại tã merries nhất em hăm hay dị_ứng giá chát nỗi,0,0,0,0,0,0,0
440,ba_lô đẹp chắc_chắn vote 5 nè,0,0,0,0,0,0,0
441,sản_phẩm mềm thấm hút tốt,0,0,0,1,0,0,0
442,bỉm mỏng nhẹ đáng mua,0,0,0,1,0,0,0
443,giao hàng nhanh sản_phẩm tốt chất_lượng tốt hài_lòng,1,0,0,1,0,0,0
444,tã thấm hút tốt bé bọc đêm tràn giá_thành rẻ hợp túi_tiền,0,1,0,1,0,0,0
445,con đứa sd sp phù_hợp chất_lượng túi_tiền,0,1,0,1,0,0,0
446,hài_lòng rẻ,0,1,0,0,0,0,0
447,sp giá rẻ hợp túi_tiền thường con xài tã unidry,0,1,0,0,0,0,0
